question,answer,image_id
Qué cosas encontramos en el armario,"libros, crema, foto",image1093
Qué está pegado en la pared por encima del gabinete,elemento_decorativo,image1093
lo que está pegado en la pared al lado derecho del gabinete,foto,image1093
Qué hay en la esquina derecha de la habitación,mesa,image1094
Qué hay en la mesa,"lámpara, caja_de_pañuelos",image1094
Cuántas almohadas hay en la cama,5,image1094
Qué está pegado en la pared,foto,image1094
Qué hay a la derecha de la cama,gabinete,image1094
Qué hay en el armario,"lámpara, bandeja, botella, juguete",image1094
Qué hay detrás del gabinete,espejo,image1094
Lo que se encuentra en el lado izquierdo,cortina,image1095
Qué hay pegado en la pared,foto,image1095
Qué cosas hay en el armario,"jarrón, bandeja, lámpara, juguete",image1095
Qué hay a la derecha del gabinete,cama,image1095
Cuál es el color de la almohada pequeña,rojo,image1095
Cuántas fotos están pegadas en la pared,3,image1096
Qué hay en la cama,almohada,image1096
Qué hay a la derecha de la cama,lámpara,image1096
lo que se encuentra cerca de la lámpara,caja_de_pañuelos,image1096
Cuántas camas hay,3,image1097
Qué hay a la izquierda de la cama,mesa,image1097
Qué hay al lado izquierdo de la habitación,gabinete,image1097
Qué hay en la esquina superior derecha,ventana,image1098
Qué hay debajo de la ventana,cama,image1098
Qué hay a la derecha de la cama,mesa,image1098
Qué cosas hay en la mesa,"lámpara, teléfono",image1098
Qué hay en el pegado en la pared,foto,image1098
Qué hay a la derecha de la mesa,gabinete,image1098
Qué cosas hay en el armario,"reloj, foto, juguete, libros",image1098
Qué hay debajo del armario,silla,image1098
Qué hay pegado en la pared,foto,image1099
Qué hay a la izquierda de la ventana,estantería,image1099
Qué son las cosas en la esquina inferior izquierda,"bolsa, cubo_de_basura, papel",image1099
Qué hay en la esquina derecha de la habitación,cama,image1099
Cuál es el color de la sábana,azul,image1099
Qué colores tienen las paredes,"rosa, verde",image1100
Qué hay a la derecha de la cama,lámpara,image1100
Qué hay a la derecha de la lámpara,estantería,image1100
Qué hay delante de la estantería,junta,image1100
Qué objeto se encuentra a la derecha de la cama,lámpara,image1101
lo que se encuentra en el lado derecho de la lámpara,estantería,image1101
Qué objeto se encuentra debajo de la ventana,silla,image1101
Cuál es la forma de la ventana,ventana,image1101
lo que se encuentra en el suelo,cama,image1102
Qué hay al lado derecho de la cama,silla,image1102
Cuál es el color de la silla,amarillo,image1102
Lo que se encuentra en el lado izquierdo,estantería,image1102
Cuántos estantes hay en la estantería,6,image1102
Cuál es el color de la cubierta del objeto debajo de la ventana,rojo,image1103
lo que se encuentra delante de la ventana,estantería,image1103
Cuáles son los objetos que se encuentran en la estantería,"libros, juguete, papeles",image1103
Qué hay debajo de la mesa,cubo_de_basura,image1103
Cuáles son los objetos en el lado izquierdo de la cama,"despertador, libro, zapato, alambre",image1104
De qué color es la cama,rojo,image1104
Qué objeto se encuentra debajo de la ventana,cama,image1105
lo que se encuentra en el lado derecho de la cama,puerta,image1105
Cuál es el color de la sábana,blanco,image1105
lo que se encuentra al otro lado de la puerta,silla,image1106
Qué está pegado en la pared,interruptor_luz,image1106
lo que se encuentra en el lado derecho de la pared,gabinete,image1106
Qué hay en el lado derecho,cama,image1106
Cuántos botones hay en la puerta,2,image1106
Cuántas sábanas hay en la cama,2,image1107
Cuántos botones hay en la puerta,2,image1107
lo que se encuentra en el lado derecho de la puerta,ventana,image1107
Qué objeto se encuentra en el lado izquierdo de la cama,gabinete,image1107
Cuántas cortinas hay,3,image1108
Qué cosas se encuentran delante de la ventana,"silla, planta, almohada",image1108
Cuáles son los objetos que se encuentran en el gabinete,"reproductor_de_dvd, libro",image1108
Qué objeto está pegado a la pared,televisión,image1108
Qué hay al lado izquierdo de la silla,jarrón,image1108
Lo que se encuentra en el lado izquierdo,cama,image1109
Qué está pegado en la pared,interruptor_luz,image1109
Cuál es el color de la sábana,gris,image1109
Qué hay en el lado derecho,puerta,image1109
Qué hay entre las lámparas,cama,image1110
Cuál es el color de las lámparas,marrón,image1110
Cuántas manijas hay en el gabinete,3,image1110
Qué hay al lado derecho de la cama,gabinete,image1110
Cuántas almohadas hay en la cama,6,image1110
lo que se encuentran en el lado izquierdo de la ventana,"espejo, mesa, silla",image1111
Qué hay debajo del espejo,mesa,image1111
lo que se encuentra delante de la ventana,cama,image1111
Qué hay al lado izquierdo de la cama,lámpara,image1111
Qué está pegado en la pared en el lado izquierdo,televisión,image1112
Qué hay en el interior de la habitación,gabinete,image1112
lo que se encuentra delante de la mesa,silla,image1112
Qué objeto se encuentra al lado izquierdo de la puerta,televisión,image1112
Qué está pegado en la pared,televisión,image1113
Qué hay debajo del televisor,gabinete,image1113
Cuáles son los objetos que se encuentran en el gabinete,"foto, libro, juguete",image1113
Cuántos botones de cajón hay,12,image1113
lo que se encuentra delante de la ventana,cortina,image1113
lo que se encuentra delante de la ventana,cama,image1114
Cuántas almohadas hay,7,image1114
Qué objeto se encuentra en el lado derecho,"gabinete, lámpara",image1114
Qué está pegado en la parte superior del gabinete,foto,image1114
Qué hay en la cama,control_remoto,image1114
Qué objetos están pegados en la pared,"televisión, foto",image1115
lo que se encuentra delante de la ventana,gabinete,image1115
Cuántos botones hay,4,image1115
Qué objeto se encuentra en el lado derecho,silla,image1116
Qué hay detrás de la silla,cama,image1116
Cuántas almohadas hay en forma cuadrada,2,image1116
lo que está colgado en la pared,foto,image1116
Qué hay detrás del lado izquierdo,ventana,image1116
lo que se guarda en el armario,ropa,image1116
Cuántas camas hay,2,image1117
Lo que se encuentra entre las camas,lámpara,image1117
Cuál es el objeto al lado de la cama,silla,image1117
lo que se encuentra cerca de la lámpara,caja,image1117
Qué hay en la esquina izquierda del gabinete,lámpara,image1118
Cuáles son los objetos que se encuentran en el gabinete,"caja, lámpara",image1118
lo que se encuentra al lado izquierdo del gabinete,cama,image1118
Cuántas almohadas rojas encontraron en la cama,3,image1118
lo que se encuentra en el suelo cerca del gabinete,alambre,image1118
Cuál es el objeto encontrado lado izquierdo,cama,image1119
lo que se encuentra en el lado derecho de la silla,taburete,image1119
Qué objeto se encuentra en la silla,almohada,image1119
De qué color es la almohada,rojo,image1119
Cuántas sillas hay,2,image1119
Qué objeto se encuentra en el lado derecho,ventana,image1120
lo que se encuentra delante de la ventana,cama,image1120
Cuántas almohadas hay en la cama izquierda,2,image1120
Cuál es el objeto encontrado en el lado izquierdo,televisión,image1121
Qué objeto se encuentra delante de la puerta,juguete,image1121
Qué es el objeto pegado a la pared,foto,image1121
Qué se encuentra frente a la puerta,cama,image1121
Qué objeto se encuentra en el lado izquierdo,televisión,image1122
Qué hay a la derecha del jarrón,puerta,image1122
Cuáles son los objetos dentro de la puerta,"gabinete, juguete",image1122
Cuál es el objeto más allá de la puerta,escalera,image1122
Qué hay pegado en la pared,foto,image1123
lo que se encuentra delante de la ventana,gabinete,image1123
Qué hay a la izquierda del gabinete,cama,image1123
Cuántos botones hay en la ventana,2,image1123
Qué objetos se encuentran debajo de la ventana,juguete,image1124
Qué hay pegado en la pared,foto,image1124
Qué hay debajo de las fotos,cama,image1124
Qué hay al lado derecho de la cama,"estante_para_juguetes, silla, mesa",image1124
Cuál es el color de la foto en el lado derecho de la ventana,rosa,image1124
Qué hay debajo de la foto,cama,image1125
Qué hay al lado derecho de la cama,estante_juguetes,image1125
Qué hay delante del estante de juguetes,mesa,image1125
Qué hay debajo de la mesa,silla,image1125
Cuántos botones de cajón hay,3,image1125
Qué objetos se encuentran en la cama,"juguete, manta",image1126
Cuántos botones de cajón hay,3,image1126
Qué objetos se encuentran en el cajón,"papel, caja, lámpara, archivo",image1126
Cuáles son los colores de la manta,"morado, gris, blanco",image1127
Cuáles son los objetos encontrados en el suelo,"ropa, cama",image1127
Cuál es el objeto en el lado izquierdo,ventana,image1127
Cuál es el objeto encontrado sobre el soporte de la pared,luz,image1127
Cuál es el objeto encontrado en la cama,ropa,image1128
Cuál es el objeto encontrado en el piso del lado izquierdo,caballo_juguete,image1128
Cuál es el color del objeto al lado del juguete de caballo,rosa,image1128
Cuáles son los objetos en la mesa,"juguete, lámpara, libro",image1128
Cuál es el objeto que se mantiene con la mesa,silla,image1128
Cuál es el objeto a la izquierda de la cama,gabinete,image1129
Cuál es el objeto de color blanco en el gabinete,lámpara,image1129
Qué es el objeto en la pared,foto,image1129
Cuál es el objeto en el en el suelo cerca del gabinete,"ropa, alambre",image1129
Cuántas almohadas hay,4,image1129
Qué sombra de objeto está en la pared,gabinete,image1130
Cuál es el objeto de color negro en el gabinete,bolsa,image1130
Qué objeto está frente al gabinete,cama,image1130
Cuáles son los objetos en el gabinete,"papeles, bolso, perfume",image1130
Qué objeto se coloca en el armario,espejo,image1130
Qué objetos hay en la cama,"almohada, manta",image1131
Qué hay a la derecha de la cama,gabinete,image1131
Cuál es el objeto encontrado en el gabinete,lámpara,image1131
Cuál es el color del objeto por encima de la almohada central,azul,image1131
Cuál es el objeto encontrado en el lado derecho,televisión,image1132
Cuál es el objeto al lado del soporte de televisión,mesa,image1132
lo que se mantiene delante de la mesa,silla,image1132
Qué hay delante de la ventana,equipo_de_ejercicio,image1132
Cuál es el objeto del lado izquierdo de la cama,gabinete,image1133
lo que se coloca en el gabinete,lámpara,image1133
Cuál es el color de la lámpara,blanco,image1133
Cuántas almohadas hay,2,image1133
Qué colores tienen las camas,"rosa, negro, verde, morado",image1133
Cuál es el objeto debajo de la mesa,silla,image1134
Qué objetos hay en la mesa,"bolígrafo, portalápices, caja",image1134
Cuál es el objeto a la derecha de la mesa,soporte_tv,image1134
Cuál es el objeto en el soporte de la televisión,televisión,image1134
Cuál es el objeto encontrado a la izquierda del televisor en el soporte de televisión,control_remoto,image1134
Qué objetos hay en el suelo,"cama, papel, bolso",image1135
Qué objeto se encuentra en la parte superior izquierda,ventana,image1135
Cuál es el objeto de color negro en el suelo cerca de la ventana,bolsa,image1135
Qué objetos hay en la cama,"almohada, ropa, manta",image1135
Cuántas camas hay,2,image1135
Cuál es el color de la manta,amarillo,image1136
Cuál es el objeto dibujado en la manta,flor,image1136
Qué objetos se encuentran en la cama,"ropa, almohada, manta",image1136
Cuáles son los objetos en el suelo cerca de la cama,"bolsa, libro, papel",image1136
Cuál es el color de la bolsa,"rojo, negro",image1136
Cuántas almohadas hay,1,image1136
Cuál es el objeto que queda de la cama,lámpara,image1137
Cuál es el objeto de color plateado encontrado en la mesa,lámpara,image1137
Cuál es el objeto debajo de la mesa,cubo_de_basura,image1137
Cuál es el objeto a la izquierda del contenedor de basura,silla,image1137
Cuál es el objeto encontrado en el lado izquierdo,ventana,image1138
Qué es el objeto encontrado en la esquina izquierda,televisión,image1138
dónde está el televisor,soporte_tv,image1138
Qué es el objeto conectado en la pared cerca del soporte de televisión,alambre,image1138
